2.21808980306,1.0,0.0958385695435
3.36402189406,1.0,0.260144497068
4.15992743817,1.0,0.350816858335
3.78196031881,1.0,0.784498848077
3.42989512572,1.0,0.756516398407
3.15950491457,1.0,0.951706599864
3.25515042186,1.0,0.189581130574
2.85369444908,1.0,0.370011550607
3.50858378154,1.0,0.0590663027425
3.90430478422,1.0,0.215343806169
3.45693232136,1.0,0.449606621905
2.75392984381,1.0,0.467775521684
2.96059817472,1.0,0.39167030594
3.32239943091,1.0,0.391057313689
4.33496722789,1.0,0.252178510274
2.91235980568,1.0,0.0674111956377
3.71830204197,1.0,0.0616356010853
3.2526960081,1.0,0.846743579917
3.69205534024,1.0,0.122784969768
3.07017383938,1.0,0.0266326664286
3.69061507324,1.0,0.385036208768
3.54567590508,1.0,0.870806590937
4.41083559002,1.0,0.338407273459
3.60068346044,1.0,0.276550896573
3.3326031757,1.0,0.570194488677
3.91016851652,1.0,0.327916765825
3.84847082807,1.0,0.499414512464
3.18634918861,1.0,0.468041957164
3.29221765542,1.0,0.513708729344
3.02148685747,1.0,0.807197008949
3.12681717646,1.0,0.0932085022848
3.57983546648,1.0,0.467758273876
3.23900869201,1.0,0.427403343319
4.57834602865,1.0,0.824081796391
2.37644200344,1.0,0.0730487124565
3.31498725761,1.0,0.400585779084
3.21553086907,1.0,0.402743818081
3.85959702777,1.0,0.0585452915492
3.44615734683,1.0,0.20314102397
3.48628658623,1.0,0.237082680794
3.05829561767,1.0,0.0517994300085
2.92315187738,1.0,0.164315225282
2.32904030685,1.0,0.268142893579
2.9552309982,1.0,0.351917716187
4.40407128841,1.0,0.924092466762
2.8225258913,1.0,0.0736433270037
3.96948927524,1.0,0.659915874842
3.56243467005,1.0,0.40964570709
3.47474682329,1.0,0.770583077191
3.56644300528,1.0,0.169839956493
2.91731170254,1.0,0.0146508450881
3.01295568085,1.0,0.545071147873
3.46360556376,1.0,0.185368560599
2.88143489161,1.0,0.0415632021348
4.0412414966,1.0,0.78353303003
3.07130972376,1.0,0.0600912187556
3.78054503771,1.0,0.373856196533
2.67311016754,1.0,0.717171494383
3.75106376672,1.0,0.00508139023391
3.94727073914,1.0,0.325172372195
3.29085843373,1.0,0.656444434018
3.32255132263,1.0,0.114928090252
3.12394866603,1.0,0.84060643069
2.53739670801,1.0,0.692190065838
3.75322060603,1.0,0.191343723907
4.1477197632,1.0,0.933759376925
3.13989205948,1.0,0.429303430318
3.2851647969,1.0,0.841234079435
3.20774504619,1.0,0.245968569897
3.51446893396,1.0,0.207929643678
2.67983489149,1.0,0.0380580305849
3.62731156643,1.0,0.389920308388
4.44198388793,1.0,0.462793931372
3.46638243416,1.0,0.458118777839
3.48977121311,1.0,0.716891061751
3.66471522624,1.0,0.27638286331
2.91767319777,1.0,0.135421973123
2.84514397006,1.0,0.503745974055
4.57023086158,1.0,0.606443402484
3.07915184373,1.0,0.237213452278
4.6912100323,1.0,0.894024333638
3.4989481316,1.0,0.00549703197849
3.76166465388,1.0,0.265318734242
3.94945854274,1.0,0.323770161366
5.21789943675,1.0,0.68209456231
2.99116512508,1.0,0.0202862280747
2.91418758566,1.0,0.518492194298
3.96622033204,1.0,0.799844072411
3.68633462338,1.0,0.683774764756
2.63705120301,1.0,0.0769351367498
3.18626145777,1.0,0.0882592101268
3.43380657408,1.0,0.803298114512
4.11905748802,1.0,0.488393678274
3.25768073747,1.0,0.146494823121
3.59930371649,1.0,0.7262645386
3.32525332426,1.0,0.0119205330777
2.36401703415,1.0,0.0482396643746
2.72247212355,1.0,0.0651489918596
2.64138521372,1.0,0.502341826693
2.9975020738,1.0,0.100776706488
